T[ms];I[A];U[V];P[W];całka
8885;-11,42;2,48;-28,3216;-29,0414
8886;-11,81;2,52;-29,7612;-29,0414
8887;-11,42;2,48;-28,3216;-27,3958
8888;-11,02;2,402;-26,47;-26,6849
8889;-11,02;2,441;-26,8998;-27,6107
8890;-11,42;2,48;-28,3216;-29,0414
8891;-11,81;2,52;-29,7612;-29,4925
8892;-11,42;2,559;-29,2238;-27,8469
8893;-11,02;2,402;-26,47;-26,0016
8894;-10,63;2,402;-25,5333;-26,2166
8895;-11,02;2,441;-26,8998;-28,0943
8896;-11,81;2,48;-29,2888;-28,8052
8897;-11,42;2,48;-28,3216;-27,3958
8898;-11,02;2,402;-26,47;-25,789
8899;-10,63;2,362;-25,1081;-26,2188
8900;-11,02;2,48;-27,3296;-28,3092
8901;-11,81;2,48;-29,2888;-28,8052
8902;-11,42;2,48;-28,3216;-27,3958
8903;-11,02;2,402;-26,47;-26,0016
8904;-10,63;2,402;-25,5333;-26,9274
8905;-11,42;2,48;-28,3216;-29,0414
8906;-11,81;2,52;-29,7612;-29,525
8907;-11,81;2,48;-29,2888;-27,8794
8908;-11,02;2,402;-26,47;-26,0016
8909;-10,63;2,402;-25,5333;-26,4314
8910;-11,02;2,48;-27,3296;-28,5454
8911;-11,81;2,52;-29,7612;-29,4925
8912;-11,42;2,559;-29,2238;-28,0618
8913;-11,02;2,441;-26,8998;-26,2166
8914;-10,63;2,402;-25,5333;-26,9274
8915;-11,42;2,48;-28,3216;-28,55
8916;-11,42;2,52;-28,7784;-29,7304
8917;-11,81;2,598;-30,6824;-28,5762
8918;-11,02;2,402;-26,47;-26,2089
8919;-10,63;2,441;-25,9478;-26,912
8920;-11,42;2,441;-27,8762;-28,5825
8921;-11,81;2,48;-29,2888;-29,2888
8922;-11,81;2,48;-29,2888;-27,8794
8923;-11,02;2,402;-26,47;-26,0016
8924;-10,63;2,402;-25,5333;-26,9274
8925;-11,42;2,48;-28,3216;-28,8052
8926;-11,81;2,48;-29,2888;-28,8052
8927;-11,42;2,48;-28,3216;-27,6107
8928;-11,02;2,441;-26,8998;-26,2166
8929;-10,63;2,402;-25,5333;-26,4314
8930;-11,02;2,48;-27,3296;-28,3092
8931;-11,81;2,48;-29,2888;-29,2888
8932;-11,81;2,48;-29,2888;-28,0943
8933;-11,02;2,441;-26,8998;-26,2166
8934;-10,63;2,402;-25,5333;-26,9274
8935;-11,42;2,48;-28,3216;-28,8052
8936;-11,81;2,48;-29,2888;-29,2888
8937;-11,81;2,48;-29,2888;-28,0943
8938;-11,02;2,441;-26,8998;-26,2166
8939;-10,63;2,402;-25,5333;-26,2166
8940;-11,02;2,441;-26,8998;-28,3305
8941;-11,81;2,52;-29,7612;-29,2698
8942;-11,42;2,52;-28,7784;-27,6242
8943;-11,02;2,402;-26,47;-26,0016
8944;-10,63;2,402;-25,5333;-26,4314
8945;-11,02;2,48;-27,3296;-28,3092
8946;-11,81;2,48;-29,2888;-28,8052
8947;-11,42;2,48;-28,3216;-27,3958
8948;-11,02;2,402;-26,47;-26,0016
8949;-10,63;2,402;-25,5333;-26,2166
8950;-11,02;2,441;-26,8998;-28,0943
8951;-11,81;2,48;-29,2888;-28,8052
8952;-11,42;2,48;-28,3216;-27,3958
8953;-11,02;2,402;-26,47;-26,0016
8954;-10,63;2,402;-25,5333;-26,7048
8955;-11,42;2,441;-27,8762;-28,5825
8956;-11,81;2,48;-29,2888;-29,525
8957;-11,81;2,52;-29,7612;-28,1156
8958;-11,02;2,402;-26,47;-26,0016
8959;-10,63;2,402;-25,5333;-26,4314
8960;-11,02;2,48;-27,3296;-28,5454
8961;-11,81;2,52;-29,7612;-29,525
8962;-11,81;2,48;-29,2888;-28,0943
8963;-11,02;2,441;-26,8998;-26,2166
8964;-10,63;2,402;-25,5333;-26,9274
8965;-11,42;2,48;-28,3216;-28,3216
8966;-11,42;2,48;-28,3216;-28,8052
8967;-11,81;2,48;-29,2888;-27,6183
8968;-10,63;2,441;-25,9478;-25,7406
8969;-10,63;2,402;-25,5333;-26,2166
8970;-11,02;2,441;-26,8998;-28,0943
8971;-11,81;2,48;-29,2888;-28,8052
8972;-11,42;2,48;-28,3216;-27,6107
8973;-11,02;2,441;-26,8998;-26,2166
8974;-10,63;2,402;-25,5333;-26,2166
8975;-11,02;2,441;-26,8998;-28,0943
8976;-11,81;2,48;-29,2888;-29,2888
8977;-11,81;2,48;-29,2888;-28,0943
8978;-11,02;2,441;-26,8998;-26,2166
8979;-10,63;2,402;-25,5333;-26,2166
8980;-11,02;2,441;-26,8998;-27,8391
8981;-11,42;2,52;-28,7784;-28,55
8982;-11,42;2,48;-28,3216;-27,3958
8983;-11,02;2,402;-26,47;-26,0016
8984;-10,63;2,402;-25,5333;-26,2166
8985;-11,02;2,441;-26,8998;-27,6107
8986;-11,42;2,48;-28,3216;-28,8052
8987;-11,81;2,48;-29,2888;-28,3598
8988;-11,42;2,402;-27,4308;-26,482
8989;-10,63;2,402;-25,5333;-26,2166
8990;-11,02;2,441;-26,8998;-28,0943
8991;-11,81;2,48;-29,2888;-29,2888
8992;-11,81;2,48;-29,2888;-28,0943
8993;-11,02;2,441;-26,8998;-26,2166
8994;-10,63;2,402;-25,5333;-26,0016
8995;-11,02;2,402;-26,47;-27,3958
8996;-11,42;2,48;-28,3216;-28,8052
8997;-11,81;2,48;-29,2888;-27,411
8998;-10,63;2,402;-25,5333;-25,5333
8999;-10,63;2,402;-25,5333;-26,2166
9000;-11,02;2,441;-26,8998;-28,0943
9001;-11,81;2,48;-29,2888;-29,2888
9002;-11,81;2,48;-29,2888;-27,8794
9003;-11,02;2,402;-26,47;-26,0016
9004;-10,63;2,402;-25,5333;-26,2166
9005;-11,02;2,441;-26,8998;-27,6107
9006;-11,42;2,48;-28,3216;-28,8052
9007;-11,81;2,48;-29,2888;-28,5825
9008;-11,42;2,441;-27,8762;-26,7048
9009;-10,63;2,402;-25,5333;-26,4314
9010;-11,02;2,48;-27,3296;-27,8256
9011;-11,42;2,48;-28,3216;-28,8052
9012;-11,81;2,48;-29,2888;-27,8794
9013;-11,02;2,402;-26,47;-26,0016
9014;-10,63;2,402;-25,5333;-26,2166
9015;-11,02;2,441;-26,8998;-28,0943
9016;-11,81;2,48;-29,2888;-28,8052
9017;-11,42;2,48;-28,3216;-27,6107
9018;-11,02;2,441;-26,8998;-26,2166
9019;-10,63;2,402;-25,5333;-26,2166
9020;-11,02;2,441;-26,8998;-27,6107
9021;-11,42;2,48;-28,3216;-28,8052
9022;-11,81;2,48;-29,2888;-27,8794
9023;-11,02;2,402;-26,47;-26,0016
9024;-10,63;2,402;-25,5333;-26,2166
9025;-11,02;2,441;-26,8998;-27,6107
9026;-11,42;2,48;-28,3216;-28,8052
9027;-11,81;2,48;-29,2888;-27,8794
9028;-11,02;2,402;-26,47;-26,0016
9029;-10,63;2,402;-25,5333;-26,2166
9030;-11,02;2,441;-26,8998;-28,0943
9031;-11,81;2,48;-29,2888;-28,8052
9032;-11,42;2,48;-28,3216;-27,3958
9033;-11,02;2,402;-26,47;-26,0016
9034;-10,63;2,402;-25,5333;-26,0016
9035;-11,02;2,402;-26,47;-27,3958
9036;-11,42;2,48;-28,3216;-28,8052
9037;-11,81;2,48;-29,2888;-28,3598
9038;-11,42;2,402;-27,4308;-26,482
9039;-10,63;2,402;-25,5333;-26,2166
9040;-11,02;2,441;-26,8998;-27,6107
9041;-11,42;2,48;-28,3216;-28,3216
9042;-11,42;2,48;-28,3216;-27,8762
9043;-11,42;2,402;-27,4308;-26,2694
9044;-10,63;2,362;-25,1081;-25,528
9045;-10,63;2,441;-25,9478;-27,6183
9046;-11,81;2,48;-29,2888;-29,2888
9047;-11,81;2,48;-29,2888;-27,8794
9048;-11,02;2,402;-26,47;-25,789
9049;-10,63;2,362;-25,1081;-25,528
9050;-10,63;2,441;-25,9478;-27,1347
9051;-11,42;2,48;-28,3216;-28,8052
9052;-11,81;2,48;-29,2888;-27,8794
9053;-11,02;2,402;-26,47;-26,0016
9054;-10,63;2,402;-25,5333;-26,0016
9055;-11,02;2,402;-26,47;-27,8794
9056;-11,81;2,48;-29,2888;-29,2888
9057;-11,81;2,48;-29,2888;-28,0943
9058;-11,02;2,441;-26,8998;-26,2166
9059;-10,63;2,402;-25,5333;-25,5333
9060;-10,63;2,402;-25,5333;-27,411
9061;-11,81;2,48;-29,2888;-29,2888
9062;-11,81;2,48;-29,2888;-28,0943
9063;-11,02;2,441;-26,8998;-26,2166
9064;-10,63;2,402;-25,5333;-25,7406
9065;-10,63;2,441;-25,9478;-27,1347
9066;-11,42;2,48;-28,3216;-28,8052
9067;-11,81;2,48;-29,2888;-28,3598
9068;-11,42;2,402;-27,4308;-26,2694
9069;-10,63;2,362;-25,1081;-25,3207
9070;-10,63;2,402;-25,5333;-26,9274
9071;-11,42;2,48;-28,3216;-28,8052
9072;-11,81;2,48;-29,2888;-28,3598
9073;-11,42;2,402;-27,4308;-26,2694
9074;-10,63;2,362;-25,1081;-26,004
9075;-11,02;2,441;-26,8998;-27,6107
9076;-11,42;2,48;-28,3216;-28,8052
9077;-11,81;2,48;-29,2888;-28,3598
9078;-11,42;2,402;-27,4308;-26,482
9079;-10,63;2,402;-25,5333;-26,1604
9080;-10,63;2,52;-26,7876;-27,5546
9081;-11,42;2,48;-28,3216;-28,3216
9082;-11,42;2,48;-28,3216;-27,3958
9083;-11,02;2,402;-26,47;-26,0016
9084;-10,63;2,402;-25,5333;-27,302
9085;-11,02;2,638;-29,0708;-28,6962
9086;-11,42;2,48;-28,3216;-28,3216
9087;-11,42;2,48;-28,3216;-27,6107
9088;-11,02;2,441;-26,8998;-26,4645
9089;-11,02;2,362;-26,0292;-26,1958
9090;-10,63;2,48;-26,3624;-27,342
9091;-11,42;2,48;-28,3216;-28,8052
9092;-11,81;2,48;-29,2888;-27,8794
9093;-11,02;2,402;-26,47;-25,789
9094;-10,63;2,362;-25,1081;-26,1552
9095;-10,63;2,559;-27,2022;-27,051
9096;-11,02;2,441;-26,8998;-27,6107
9097;-11,42;2,48;-28,3216;-27,3958
9098;-11,02;2,402;-26,47;-26,0016
9099;-10,63;2,402;-25,5333;-25,9479
9100;-10,63;2,48;-26,3624;-27,8256
9101;-11,81;2,48;-29,2888;-29,2888
9102;-11,81;2,48;-29,2888;-28,5825
9103;-11,42;2,441;-27,8762;-26,7048
9104;-10,63;2,402;-25,5333;-25,5333
9105;-10,63;2,402;-25,5333;-26,9274
9106;-11,42;2,48;-28,3216;-28,3216
9107;-11,42;2,48;-28,3216;-28,0989
9108;-11,42;2,441;-27,8762;-26,7048
9109;-10,63;2,402;-25,5333;-26,0016
9110;-11,02;2,402;-26,47;-27,3958
9111;-11,42;2,48;-28,3216;-28,8052
9112;-11,81;2,48;-29,2888;-28,5825
9113;-11,42;2,441;-27,8762;-26,7048
9114;-10,63;2,402;-25,5333;-25,5333
9115;-10,63;2,402;-25,5333;-26,9274
9116;-11,42;2,48;-28,3216;-28,8052
9117;-11,81;2,48;-29,2888;-28,0943
9118;-11,02;2,441;-26,8998;-26,2166
9119;-10,63;2,402;-25,5333;-25,7406
9120;-10,63;2,441;-25,9478;-27,1347
9121;-11,42;2,48;-28,3216;-28,3216
9122;-11,42;2,48;-28,3216;-28,0989
9123;-11,42;2,441;-27,8762;-26,4922
9124;-10,63;2,362;-25,1081;-25,3207
9125;-10,63;2,402;-25,5333;-26,9274
9126;-11,42;2,48;-28,3216;-28,8052
9127;-11,81;2,48;-29,2888;-28,0943
9128;-11,02;2,441;-26,8998;-26,004
9129;-10,63;2,362;-25,1081;-25,1081
9130;-10,63;2,362;-25,1081;-26,4922
9131;-11,42;2,441;-27,8762;-28,5825
9132;-11,81;2,48;-29,2888;-28,3598
9133;-11,42;2,402;-27,4308;-26,2694
9134;-10,63;2,362;-25,1081;-25,528
9135;-10,63;2,441;-25,9478;-27,1347
9136;-11,42;2,48;-28,3216;-28,8052
9137;-11,81;2,48;-29,2888;-28,5825
9138;-11,42;2,441;-27,8762;-26,2848
9139;-10,63;2,323;-24,6935;-25,1134
9140;-10,63;2,402;-25,5333;-26,7048
9141;-11,42;2,441;-27,8762;-28,5825
9142;-11,81;2,48;-29,2888;-28,3598
9143;-11,42;2,402;-27,4308;-26,73
9144;-11,02;2,362;-26,0292;-25,3614
9145;-10,63;2,323;-24,6935;-26,2848
9146;-11,42;2,441;-27,8762;-28,5825
9147;-11,81;2,48;-29,2888;-28,3598
9148;-11,42;2,402;-27,4308;-26,0622
9149;-10,63;2,323;-24,6935;-24,9008
9150;-10,63;2,362;-25,1081;-26,004
9151;-11,02;2,441;-26,8998;-27,6107
9152;-11,42;2,48;-28,3216;-28,0989
9153;-11,42;2,441;-27,8762;-26,7048
9154;-10,63;2,402;-25,5333;-25,5333
9155;-10,63;2,402;-25,5333;-26,9274
9156;-11,42;2,48;-28,3216;-28,3216
9157;-11,42;2,48;-28,3216;-28,0989
9158;-11,42;2,441;-27,8762;-26,7048
9159;-10,63;2,402;-25,5333;-25,5333
9160;-10,63;2,402;-25,5333;-26,4314
9161;-11,02;2,48;-27,3296;-28,3092
9162;-11,81;2,48;-29,2888;-28,5825
9163;-11,42;2,441;-27,8762;-27,1731
9164;-11,02;2,402;-26,47;-25,789
9165;-10,63;2,362;-25,1081;-26,7148
9166;-11,42;2,48;-28,3216;-28,8052
9167;-11,81;2,48;-29,2888;-28,5825
9168;-11,42;2,441;-27,8762;-26,4922
9169;-10,63;2,362;-25,1081;-25,3207
9170;-10,63;2,402;-25,5333;-26,7048
9171;-11,42;2,441;-27,8762;-28,5825
9172;-11,81;2,48;-29,2888;-28,3598
9173;-11,42;2,402;-27,4308;-26,2694
9174;-10,63;2,362;-25,1081;-25,3207
9175;-10,63;2,402;-25,5333;-26,7048
9176;-11,42;2,441;-27,8762;-28,0989
9177;-11,42;2,48;-28,3216;-28,0989
9178;-11,42;2,441;-27,8762;-26,4922
9179;-10,63;2,362;-25,1081;-25,3207
9180;-10,63;2,402;-25,5333;-26,7048
9181;-11,42;2,441;-27,8762;-28,5825
9182;-11,81;2,48;-29,2888;-28,3598
9183;-11,42;2,402;-27,4308;-26,482
9184;-10,63;2,402;-25,5333;-25,5333
9185;-10,63;2,402;-25,5333;-26,9274
9186;-11,42;2,48;-28,3216;-28,3216
9187;-11,42;2,48;-28,3216;-28,0989
9188;-11,42;2,441;-27,8762;-26,2848
9189;-10,63;2,323;-24,6935;-25,1134
9190;-10,63;2,402;-25,5333;-26,4314
9191;-11,02;2,48;-27,3296;-27,8256
9192;-11,42;2,48;-28,3216;-27,8762
9193;-11,42;2,402;-27,4308;-26,5152
9194;-11,02;2,323;-25,5995;-25,1465
9195;-10,63;2,323;-24,6935;-26,5076
9196;-11,42;2,48;-28,3216;-28,3216
9197;-11,42;2,48;-28,3216;-28,0989
9198;-11,42;2,441;-27,8762;-26,4922
9199;-10,63;2,362;-25,1081;-25,3207
9200;-10,63;2,402;-25,5333;-26,7048
9201;-11,42;2,441;-27,8762;-28,5825
9202;-11,81;2,48;-29,2888;-28,5825
9203;-11,42;2,441;-27,8762;-26,7048
9204;-10,63;2,402;-25,5333;-25,3207
9205;-10,63;2,362;-25,1081;-26,4922
9206;-11,42;2,441;-27,8762;-28,5825
9207;-11,81;2,48;-29,2888;-28,3092
9208;-11,02;2,48;-27,3296;-26,4314
9209;-10,63;2,402;-25,5333;-25,5333
9210;-10,63;2,402;-25,5333;-26,4314
9211;-11,02;2,48;-27,3296;-27,8256
9212;-11,42;2,48;-28,3216;-27,8762
9213;-11,42;2,402;-27,4308;-26,482
9214;-10,63;2,402;-25,5333;-25,5333
9215;-10,63;2,402;-25,5333;-26,2166
9216;-11,02;2,441;-26,8998;-28,0943
9217;-11,81;2,48;-29,2888;-28,5825
9218;-11,42;2,441;-27,8762;-26,7048
9219;-10,63;2,402;-25,5333;-25,3207
9220;-10,63;2,362;-25,1081;-26,7148
9221;-11,42;2,48;-28,3216;-28,3216
9222;-11,42;2,48;-28,3216;-28,0989
9223;-11,42;2,441;-27,8762;-26,4922
9224;-10,63;2,362;-25,1081;-25,528
9225;-10,63;2,441;-25,9478;-26,4238
9226;-11,02;2,441;-26,8998;-27,6107
9227;-11,42;2,48;-28,3216;-28,3216
9228;-11,42;2,48;-28,3216;-26,7148
9229;-10,63;2,362;-25,1081;-24,9008
9230;-10,63;2,323;-24,6935;-26,2848
9231;-11,42;2,441;-27,8762;-28,0989
9232;-11,42;2,48;-28,3216;-28,0989
9233;-11,42;2,441;-27,8762;-26,4922
9234;-10,63;2,362;-25,1081;-25,1081
9235;-10,63;2,362;-25,1081;-26,004
9236;-11,02;2,441;-26,8998;-27,6107
9237;-11,42;2,48;-28,3216;-28,3216
9238;-11,42;2,48;-28,3216;-26,7148
9239;-10,63;2,362;-25,1081;-24,9008
9240;-10,63;2,323;-24,6935;-25,7966
9241;-11,02;2,441;-26,8998;-28,0943
9242;-11,81;2,48;-29,2888;-28,5825
9243;-11,42;2,441;-27,8762;-26,2848
9244;-10,63;2,323;-24,6935;-24,6935
9245;-10,63;2,323;-24,6935;-25,7966
9246;-11,02;2,441;-26,8998;-27,6107
9247;-11,42;2,48;-28,3216;-28,0989
9248;-11,42;2,441;-27,8762;-26,7048
9249;-10,63;2,402;-25,5333;-25,3207
9250;-10,63;2,362;-25,1081;-26,004
9251;-11,02;2,441;-26,8998;-27,6107
9252;-11,42;2,48;-28,3216;-27,8762
9253;-11,42;2,402;-27,4308;-26,0622
9254;-10,63;2,323;-24,6935;-24,9008
9255;-10,63;2,362;-25,1081;-26,004
9256;-11,02;2,441;-26,8998;-28,0943
9257;-11,81;2,48;-29,2888;-28,5825
9258;-11,42;2,441;-27,8762;-26,7048
9259;-10,63;2,402;-25,5333;-25,3207
9260;-10,63;2,362;-25,1081;-26,004
9261;-11,02;2,441;-26,8998;-28,0943
9262;-11,81;2,48;-29,2888;-28,3598
9263;-11,42;2,402;-27,4308;-26,482
9264;-10,63;2,402;-25,5333;-25,5333
9265;-10,63;2,402;-25,5333;-26,2166
9266;-11,02;2,441;-26,8998;-27,6107
9267;-11,42;2,48;-28,3216;-27,6478
9268;-11,42;2,362;-26,974;-26,041
9269;-10,63;2,362;-25,1081;-24,9008
9270;-10,63;2,323;-24,6935;-25,7966
9271;-11,02;2,441;-26,8998;-28,0943
9272;-11,81;2,48;-29,2888;-27,4576
9273;-11,42;2,244;-25,6265;-25,3673
9274;-10,63;2,362;-25,1081;-24,9008
9275;-10,63;2,323;-24,6935;-25,7966
9276;-11,02;2,441;-26,8998;-28,0943
9277;-11,81;2,48;-29,2888;-27,235
9278;-11,42;2,205;-25,1811;-25,1446
9279;-10,63;2,362;-25,1081;-24,9008
9280;-10,63;2,323;-24,6935;-25,7966
9281;-11,02;2,441;-26,8998;-27,388
9282;-11,42;2,441;-27,8762;-27,6535
9283;-11,42;2,402;-27,4308;-26,0622
9284;-10,63;2,323;-24,6935;-25,1134
9285;-10,63;2,402;-25,5333;-26,2166
9286;-11,02;2,441;-26,8998;-27,6107
9287;-11,42;2,48;-28,3216;-27,4252
9288;-11,42;2,323;-26,5287;-25,8184
9289;-10,63;2,362;-25,1081;-25,3207
9290;-10,63;2,402;-25,5333;-26,2166
9291;-11,02;2,441;-26,8998;-27,388
9292;-11,42;2,441;-27,8762;-27,4251
9293;-11,42;2,362;-26,974;-25,8338
9294;-10,63;2,323;-24,6935;-24,6935
9295;-10,63;2,323;-24,6935;-25,5818
9296;-11,02;2,402;-26,47;-27,1731
9297;-11,42;2,441;-27,8762;-27,8762
9298;-11,42;2,441;-27,8762;-26,4922
9299;-10,63;2,362;-25,1081;-24,9008
9300;-10,63;2,323;-24,6935;-25,5818
9301;-11,02;2,402;-26,47;-27,3958
9302;-11,42;2,48;-28,3216;-28,3216
9303;-11,42;2,48;-28,3216;-26,9606
9304;-11,02;2,323;-25,5995;-25,1465
9305;-10,63;2,323;-24,6935;-25,7966
9306;-11,02;2,441;-26,8998;-27,6107
9307;-11,42;2,48;-28,3216;-28,3216
9308;-11,42;2,48;-28,3216;-27,3958
9309;-11,02;2,402;-26,47;-26,0016
9310;-10,63;2,402;-25,5333;-26,2166
9311;-11,02;2,441;-26,8998;-28,0943
9312;-11,81;2,48;-29,2888;-28,8052
9313;-11,42;2,48;-28,3216;-27,3958
9314;-11,02;2,402;-26,47;-26,0016
9315;-10,63;2,402;-25,5333;-25,7406
9316;-10,63;2,441;-25,9478;-27,1347
9317;-11,42;2,48;-28,3216;-28,3216
9318;-11,42;2,48;-28,3216;-26,7148
9319;-10,63;2,362;-25,1081;-24,9008
9320;-10,63;2,323;-24,6935;-25,7966
9321;-11,02;2,441;-26,8998;-27,6107
9322;-11,42;2,48;-28,3216;-28,0989
9323;-11,42;2,441;-27,8762;-26,7048
9324;-10,63;2,402;-25,5333;-25,1134
9325;-10,63;2,323;-24,6935;-25,7966
9326;-11,02;2,441;-26,8998;-27,6107
9327;-11,42;2,48;-28,3216;-28,0989
9328;-11,42;2,441;-27,8762;-26,7048
9329;-10,63;2,402;-25,5333;-25,1134
9330;-10,63;2,323;-24,6935;-25,7966
9331;-11,02;2,441;-26,8998;-27,6107
9332;-11,42;2,48;-28,3216;-28,0989
9333;-11,42;2,441;-27,8762;-26,4922
9334;-10,63;2,362;-25,1081;-24,9008
9335;-10,63;2,323;-24,6935;-25,7966
9336;-11,02;2,441;-26,8998;-28,0943
9337;-11,81;2,48;-29,2888;-29,0585
9338;-11,81;2,441;-28,8282;-27,1808
9339;-10,63;2,402;-25,5333;-25,1134
9340;-10,63;2,323;-24,6935;-25,3206
9341;-10,63;2,441;-25,9478;-27,1347
9342;-11,42;2,48;-28,3216;-28,0989
9343;-11,42;2,441;-27,8762;-26,2848
9344;-10,63;2,323;-24,6935;-24,6935
9345;-10,63;2,323;-24,6935;-25,1134
9346;-10,63;2,402;-25,5333;-26,7048
9347;-11,42;2,441;-27,8762;-27,8762
9348;-11,42;2,441;-27,8762;-26,7048
9349;-10,63;2,402;-25,5333;-25,1134
9350;-10,63;2,323;-24,6935;-25,1134
9351;-10,63;2,402;-25,5333;-26,9274
9352;-11,42;2,48;-28,3216;-28,0989
9353;-11,42;2,441;-27,8762;-26,7048
9354;-10,63;2,402;-25,5333;-25,1134
9355;-10,63;2,323;-24,6935;-25,1134
9356;-10,63;2,402;-25,5333;-26,9274
9357;-11,42;2,48;-28,3216;-28,3216
9358;-11,42;2,48;-28,3216;-26,7148
9359;-10,63;2,362;-25,1081;-24,9008
9360;-10,63;2,323;-24,6935;-25,3206
9361;-10,63;2,441;-25,9478;-27,1347
9362;-11,42;2,48;-28,3216;-28,5749
9363;-11,81;2,441;-28,8282;-27,6491
9364;-11,02;2,402;-26,47;-25,5818
9365;-10,63;2,323;-24,6935;-25,1134
9366;-10,63;2,402;-25,5333;-26,9274
9367;-11,42;2,48;-28,3216;-28,0989
9368;-11,42;2,441;-27,8762;-27,1731
9369;-11,02;2,402;-26,47;-25,5818
9370;-10,63;2,323;-24,6935;-25,1134
9371;-10,63;2,402;-25,5333;-26,7048
9372;-11,42;2,441;-27,8762;-28,0989
9373;-11,42;2,48;-28,3216;-27,3958
9374;-11,02;2,402;-26,47;-25,5818
9375;-10,63;2,323;-24,6935;-25,1134
9376;-10,63;2,402;-25,5333;-26,4314
9377;-11,02;2,48;-27,3296;-27,6029
9378;-11,42;2,441;-27,8762;-27,1731
9379;-11,02;2,402;-26,47;-25,5818
9380;-10,63;2,323;-24,6935;-25,1134
9381;-10,63;2,402;-25,5333;-26,7048
9382;-11,42;2,441;-27,8762;-27,8762
9383;-11,42;2,441;-27,8762;-26,9527
9384;-11,02;2,362;-26,0292;-25,7812
9385;-10,63;2,402;-25,5333;-26,0016
9386;-11,02;2,402;-26,47;-27,3958
9387;-11,42;2,48;-28,3216;-28,3216
9388;-11,42;2,48;-28,3216;-26,9274
9389;-10,63;2,402;-25,5333;-25,1134
9390;-10,63;2,323;-24,6935;-25,1134
9391;-10,63;2,402;-25,5333;-26,7048
9392;-11,42;2,441;-27,8762;-27,8762
9393;-11,42;2,441;-27,8762;-26,9527
9394;-11,02;2,362;-26,0292;-25,3614
9395;-10,63;2,323;-24,6935;-24,6935
9396;-10,63;2,323;-24,6935;-25,7966
9397;-11,02;2,441;-26,8998;-27,388
9398;-11,42;2,441;-27,8762;-26,7378
9399;-11,02;2,323;-25,5995;-25,1465
9400;-10,63;2,323;-24,6935;-24,9008
9401;-10,63;2,362;-25,1081;-26,4922
9402;-11,42;2,441;-27,8762;-27,8762
9403;-11,42;2,441;-27,8762;-27,1731
9404;-11,02;2,402;-26,47;-25,789
9405;-10,63;2,362;-25,1081;-25,3207
9406;-10,63;2,402;-25,5333;-26,7048
9407;-11,42;2,441;-27,8762;-27,388
9408;-11,02;2,441;-26,8998;-26,8998
9409;-11,02;2,441;-26,8998;-25,7966
9410;-10,63;2,323;-24,6935;-25,5818
9411;-11,02;2,402;-26,47;-27,3958
9412;-11,42;2,48;-28,3216;-28,3216
9413;-11,42;2,48;-28,3216;-27,3958
9414;-11,02;2,402;-26,47;-25,5818
9415;-10,63;2,323;-24,6935;-24,9008
9416;-10,63;2,362;-25,1081;-26,4922
9417;-11,42;2,441;-27,8762;-27,8762
9418;-11,42;2,441;-27,8762;-26,7048
9419;-10,63;2,402;-25,5333;-25,1134
9420;-10,63;2,323;-24,6935;-24,6935
9421;-10,63;2,323;-24,6935;-26,2848
9422;-11,42;2,441;-27,8762;-27,8762
9423;-11,42;2,441;-27,8762;-26,7048
9424;-10,63;2,402;-25,5333;-25,1134
9425;-10,63;2,323;-24,6935;-25,1134
9426;-10,63;2,402;-25,5333;-26,7048
9427;-11,42;2,441;-27,8762;-27,8762
9428;-11,42;2,441;-27,8762;-26,7378
9429;-11,02;2,323;-25,5995;-25,1465
9430;-10,63;2,323;-24,6935;-25,1134
9431;-10,63;2,402;-25,5333;-26,7048
9432;-11,42;2,441;-27,8762;-28,0989
9433;-11,42;2,48;-28,3216;-27,3958
9434;-11,02;2,402;-26,47;-26,8361
9435;-10,63;2,559;-27,2022;-25,9479
9436;-10,63;2,323;-24,6935;-25,7966
9437;-11,02;2,441;-26,8998;-27,388
9438;-11,42;2,441;-27,8762;-27,1731
9439;-11,02;2,402;-26,47;-25,5818
9440;-10,63;2,323;-24,6935;-24,2736
9441;-10,63;2,244;-23,8537;-25,3768
9442;-11,02;2,441;-26,8998;-27,6107
9443;-11,42;2,48;-28,3216;-27,3958
9444;-11,02;2,402;-26,47;-25,5818
9445;-10,63;2,323;-24,6935;-24,6935
9446;-10,63;2,323;-24,6935;-25,5818
9447;-11,02;2,402;-26,47;-27,1731
9448;-11,42;2,441;-27,8762;-26,4922
9449;-10,63;2,362;-25,1081;-25,3538
9450;-11,02;2,323;-25,5995;-25,3538
9451;-10,63;2,362;-25,1081;-26,4922
9452;-11,42;2,441;-27,8762;-27,8762
9453;-11,42;2,441;-27,8762;-26,9527
9454;-11,02;2,362;-26,0292;-25,3614
9455;-10,63;2,323;-24,6935;-24,6935
9456;-10,63;2,323;-24,6935;-26,2848
9457;-11,42;2,441;-27,8762;-28,3522
9458;-11,81;2,441;-28,8282;-28,1295
9459;-11,42;2,402;-27,4308;-26,482
9460;-10,63;2,402;-25,5333;-25,1134
9461;-10,63;2,323;-24,6935;-25,7966
9462;-11,02;2,441;-26,8998;-27,388
9463;-11,42;2,441;-27,8762;-27,1731
9464;-11,02;2,402;-26,47;-25,789
9465;-10,63;2,362;-25,1081;-25,1081
9466;-10,63;2,362;-25,1081;-26,004
9467;-11,02;2,441;-26,8998;-27,1653
9468;-11,42;2,402;-27,4308;-26,9504
9469;-11,02;2,402;-26,47;-25,5818
9470;-10,63;2,323;-24,6935;-24,6935
